id,word,audio_url,freq_score,RAtype
2089,enthusiasm,/audio/word/WORD2089.mp3,1,ra
2090,competition,/audio/word/WORD2090.mp3,1,ra
2091,participated,/audio/word/WORD2091.mp3,1,ra
2092,discussion,/audio/word/WORD2092.mp3,1,ra
2093,restrictive,/audio/word/WORD2093.mp3,1,ra
2094,possession,/audio/word/WORD2094.mp3,1,ra
2095,models,/audio/word/WORD2095.mp3,1,ra
2096,evolved,/audio/word/WORD2096.mp3,1,ra
2097,regarding,/audio/word/WORD2097.mp3,1,ra
2098,bear,/audio/word/WORD2098.mp3,1,ra
2099,delineated,/audio/word/WORD2099.mp3,1,ra
2100,amendment,/audio/word/WORD2100.mp3,1,ra
2101,tailed,/audio/word/WORD2101.mp3,1,ra
2102,deer,/audio/word/WORD2102.mp3,1,ra
2103,grey,/audio/word/WORD2103.mp3,1,ra
2104,squirrels,/audio/word/WORD2104.mp3,1,ra
2105,raccoons,/audio/word/WORD2105.mp3,1,ra
2106,photographed,/audio/word/WORD2106.mp3,1,ra
2107,coyotes,/audio/word/WORD2107.mp3,1,ra
2108,hiking,/audio/word/WORD2108.mp3,1,ra
2109,trails,/audio/word/WORD2109.mp3,1,ra
2110,predators,/audio/word/WORD2110.mp3,1,ra
2111,preferred,/audio/word/WORD2111.mp3,1,ra
2112,originated,/audio/word/WORD2112.mp3,1,ra
2113,machinery,/audio/word/WORD2113.mp3,1,ra
2114,commonplace,/audio/word/WORD2114.mp3,1,ra
2115,labour,/audio/word/WORD2115.mp3,1,ra
2116,bargaining,/audio/word/WORD2116.mp3,1,ra
2117,mistreated,/audio/word/WORD2117.mp3,1,ra
2118,organised,/audio/word/WORD2118.mp3,1,ra
2119,employer's,/audio/word/WORD2119.mp3,1,ra
2120,sexual,/audio/word/WORD2120.mp3,1,ra
2121,racial,/audio/word/WORD2121.mp3,1,ra
2122,harassment,/audio/word/WORD2122.mp3,1,ra
2123,raises,/audio/word/WORD2123.mp3,1,ra
2124,harder,/audio/word/WORD2124.mp3,1,ra
2125,bake,/audio/word/WORD2125.mp3,1,ra
2126,kill,/audio/word/WORD2126.mp3,1,ra
2127,dangerous,/audio/word/WORD2127.mp3,1,ra
2128,microorganisms,/audio/word/WORD2128.mp3,1,ra
2129,patient,/audio/word/WORD2129.mp3,1,ra
2130,drink,/audio/word/WORD2130.mp3,1,ra
2131,marketed,/audio/word/WORD2131.mp3,1,ra
2132,pharmaceutical,/audio/word/WORD2132.mp3,1,ra
2133,win,/audio/word/WORD2133.mp3,1,ra
2134,acceptance,/audio/word/WORD2134.mp3,1,ra
2135,refers,/audio/word/WORD2135.mp3,1,ra
2136,receives,/audio/word/WORD2136.mp3,1,ra
2137,universal,/audio/word/WORD2137.mp3,1,ra
2138,citizens,/audio/word/WORD2138.mp3,1,ra
2139,minimal,/audio/word/WORD2139.mp3,1,ra
2140,ban,/audio/word/WORD2140.mp3,1,ra
2141,criminal,/audio/word/WORD2141.mp3,1,ra
2142,laws,/audio/word/WORD2142.mp3,1,ra
2143,prohibit,/audio/word/WORD2143.mp3,1,ra
2144,workspaces,/audio/word/WORD2144.mp3,1,ra
2145,varying,/audio/word/WORD2145.mp3,1,ra
2146,legislation,/audio/word/WORD2146.mp3,1,ra
2147,strictest,/audio/word/WORD2147.mp3,1,ra
2148,inhalation,/audio/word/WORD2148.mp3,1,ra
2149,substance,/audio/word/WORD2149.mp3,1,ra
2150,loosest,/audio/word/WORD2150.mp3,1,ra
2151,possessing,/audio/word/WORD2151.mp3,1,ra
2152,lit,/audio/word/WORD2152.mp3,1,ra
2153,recognition,/audio/word/WORD2153.mp3,1,ra
2154,plans,/audio/word/WORD2154.mp3,1,ra
2155,gathered,/audio/word/WORD2155.mp3,1,ra
2156,uncaffeinated,/audio/word/WORD2156.mp3,1,ra
2157,consumed,/audio/word/WORD2157.mp3,1,ra
2158,decaf,/audio/word/WORD2158.mp3,1,ra
2159,looked,/audio/word/WORD2159.mp3,1,ra
2160,pictures,/audio/word/WORD2160.mp3,1,ra
2161,placebo,/audio/word/WORD2161.mp3,1,ra
2162,pill,/audio/word/WORD2162.mp3,1,ra
2163,containing,/audio/word/WORD2163.mp3,1,ra
2164,roughly,/audio/word/WORD2164.mp3,1,ra
2165,you'd,/audio/word/WORD2165.mp3,1,ra
2166,cups,/audio/word/WORD2166.mp3,1,ra
2167,coffee,/audio/word/WORD2167.mp3,1,ra
2168,disagree,/audio/word/WORD2168.mp3,1,ra
2169,modify,/audio/word/WORD2169.mp3,1,ra
2170,remain,/audio/word/WORD2170.mp3,1,ra
2171,instrument,/audio/word/WORD2171.mp3,1,ra
2172,simultaneously,/audio/word/WORD2172.mp3,1,ra
2173,suppose,/audio/word/WORD2173.mp3,1,ra
2174,modifications,/audio/word/WORD2174.mp3,1,ra
2175,slight,/audio/word/WORD2175.mp3,1,ra
2176,student's,/audio/word/WORD2176.mp3,1,ra
2177,slows,/audio/word/WORD2177.mp3,1,ra
2178,comprehension,/audio/word/WORD2178.mp3,1,ra
2179,secure,/audio/word/WORD2179.mp3,1,ra
2180,expresses,/audio/word/WORD2180.mp3,1,ra
2181,slowly,/audio/word/WORD2181.mp3,1,ra
2182,fails,/audio/word/WORD2182.mp3,1,ra
2183,convey,/audio/word/WORD2183.mp3,1,ra
2184,disappointed,/audio/word/WORD2184.mp3,1,ra
2185,mistakes,/audio/word/WORD2185.mp3,1,ra
2186,correct,/audio/word/WORD2186.mp3,1,ra
2187,relations,/audio/word/WORD2187.mp3,1,ra
2188,phrase,/audio/word/WORD2188.mp3,1,ra
2189,betrays,/audio/word/WORD2189.mp3,1,ra
2190,dullness,/audio/word/WORD2190.mp3,1,ra
2191,coldness,/audio/word/WORD2191.mp3,1,ra
2192,worst,/audio/word/WORD2192.mp3,1,ra
2193,rudeness,/audio/word/WORD2193.mp3,1,ra
2194,coastal,/audio/word/WORD2194.mp3,1,ra
2195,filtering,/audio/word/WORD2195.mp3,1,ra
2196,capabilities,/audio/word/WORD2196.mp3,1,ra
2197,runoff,/audio/word/WORD2197.mp3,1,ra
2198,passes,/audio/word/WORD2198.mp3,1,ra
2199,retain,/audio/word/WORD2199.mp3,1,ra
2200,excess,/audio/word/WORD2200.mp3,1,ra
2201,pollutants,/audio/word/WORD2201.mp3,1,ra
2202,maintain,/audio/word/WORD2202.mp3,1,ra
2203,groundwater,/audio/word/WORD2203.mp3,1,ra
2204,drinking,/audio/word/WORD2204.mp3,1,ra
2205,sponges,/audio/word/WORD2205.mp3,1,ra
2206,erosion,/audio/word/WORD2206.mp3,1,ra
2207,floods,/audio/word/WORD2207.mp3,1,ra
2208,collapsing,/audio/word/WORD2208.mp3,1,ra
2209,heavy,/audio/word/WORD2209.mp3,1,ra
2210,riparian,/audio/word/WORD2210.mp3,1,ra
2211,mississippi,/audio/word/WORD2211.mp3,1,ra
2212,floodwater,/audio/word/WORD2212.mp3,1,ra
2213,analysts,/audio/word/WORD2213.mp3,1,ra
2214,margins,/audio/word/WORD2214.mp3,1,ra
2215,reported,/audio/word/WORD2215.mp3,1,ra
2216,apart,/audio/word/WORD2216.mp3,1,ra
2217,profitability,/audio/word/WORD2217.mp3,1,ra
2218,turnaround,/audio/word/WORD2218.mp3,1,ra
2219,stages,/audio/word/WORD2219.mp3,1,ra
2220,valuation,/audio/word/WORD2220.mp3,1,ra
2221,full,/audio/word/WORD2221.mp3,1,ra
2222,genuine,/audio/word/WORD2222.mp3,1,ra
2223,republic,/audio/word/WORD2223.mp3,1,ra
2224,federalist,/audio/word/WORD2224.mp3,1,ra
2225,madison,/audio/word/WORD2225.mp3,1,ra
2226,claimed,/audio/word/WORD2226.mp3,1,ra
2227,donor,/audio/word/WORD2227.mp3,1,ra
2228,agreed,/audio/word/WORD2228.mp3,1,ra
2229,harmonize,/audio/word/WORD2229.mp3,1,ra
2230,complained,/audio/word/WORD2230.mp3,1,ra
2231,dominated,/audio/word/WORD2231.mp3,1,ra
2232,absent,/audio/word/WORD2232.mp3,1,ra
2233,unidentifiable,/audio/word/WORD2233.mp3,1,ra
2234,centaurus,/audio/word/WORD2234.mp3,1,ra
2235,globular,/audio/word/WORD2235.mp3,1,ra
2236,cluster,/audio/word/WORD2236.mp3,1,ra
2237,ngc,/audio/word/WORD2237.mp3,1,ra
2238,virgo,/audio/word/WORD2238.mp3,1,ra
2239,functions,/audio/word/WORD2239.mp3,1,ra
2240,creative,/audio/word/WORD2240.mp3,1,ra
2241,logical,/audio/word/WORD2241.mp3,1,ra
2242,analytic,/audio/word/WORD2242.mp3,1,ra
2243,introvert,/audio/word/WORD2243.mp3,1,ra
2244,introverted,/audio/word/WORD2244.mp3,1,ra
2245,tendencies,/audio/word/WORD2245.mp3,1,ra
2246,crowds,/audio/word/WORD2246.mp3,1,ra
2247,sapped,/audio/word/WORD2247.mp3,1,ra
2248,healthcare,/audio/word/WORD2248.mp3,1,ra
2249,doctor,/audio/word/WORD2249.mp3,1,ra
2250,chief,/audio/word/WORD2250.mp3,1,ra
2251,physician's,/audio/word/WORD2251.mp3,1,ra
2252,balance,/audio/word/WORD2252.mp3,1,ra
2253,budgets,/audio/word/WORD2253.mp3,1,ra
2254,motivate,/audio/word/WORD2254.mp3,1,ra
2255,diverse,/audio/word/WORD2255.mp3,1,ra
2256,transformations,/audio/word/WORD2256.mp3,1,ra
2257,graphs,/audio/word/WORD2257.mp3,1,ra
2258,distributions,/audio/word/WORD2258.mp3,1,ra
2259,select,/audio/word/WORD2259.mp3,1,ra
2260,click,/audio/word/WORD2260.mp3,1,ra
2261,button,/audio/word/WORD2261.mp3,1,ra
2262,advancements,/audio/word/WORD2262.mp3,1,ra
2263,arduous,/audio/word/WORD2263.mp3,1,ra
2264,burst,/audio/word/WORD2264.mp3,1,ra
2265,continue,/audio/word/WORD2265.mp3,1,ra
2266,defy,/audio/word/WORD2266.mp3,1,ra
2267,explanation,/audio/word/WORD2267.mp3,1,ra
2268,cosmic,/audio/word/WORD2268.mp3,1,ra
2269,chirps,/audio/word/WORD2269.mp3,1,ra
2270,thousandth,/audio/word/WORD2270.mp3,1,ra
2271,pulses,/audio/word/WORD2271.mp3,1,ra
2272,suggested,/audio/word/WORD2272.mp3,1,ra
2273,closer,/audio/word/WORD2273.mp3,1,ra
2274,examinations,/audio/word/WORD2274.mp3,1,ra
2275,indicator,/audio/word/WORD2275.mp3,1,ra
2276,academic,/audio/word/WORD2276.mp3,1,ra
2277,leads,/audio/word/WORD2277.mp3,1,ra
2278,poorer,/audio/word/WORD2278.mp3,1,ra
2279,assessments,/audio/word/WORD2279.mp3,1,ra
2280,presentations,/audio/word/WORD2280.mp3,1,ra
2281,methodology,/audio/word/WORD2281.mp3,1,ra
2282,questionnaires,/audio/word/WORD2282.mp3,1,ra
2283,surveys,/audio/word/WORD2283.mp3,1,ra
2284,quantitative,/audio/word/WORD2284.mp3,1,ra
2285,whereas,/audio/word/WORD2285.mp3,1,ra
2286,qualitative,/audio/word/WORD2286.mp3,1,ra
2287,constantly,/audio/word/WORD2287.mp3,1,ra
2288,edge,/audio/word/WORD2288.mp3,1,ra
2289,merchandising,/audio/word/WORD2289.mp3,1,ra
2290,image,/audio/word/WORD2290.mp3,1,ra
2291,customers,/audio/word/WORD2291.mp3,1,ra
2292,plastics,/audio/word/WORD2292.mp3,1,ra
2293,biodegradable,/audio/word/WORD2293.mp3,1,ra
2294,blame,/audio/word/WORD2294.mp3,1,ra
2295,blatant,/audio/word/WORD2295.mp3,1,ra
2296,disregard,/audio/word/WORD2296.mp3,1,ra
2297,finger,/audio/word/WORD2297.mp3,1,ra
2298,consumers,/audio/word/WORD2298.mp3,1,ra
2299,discriminate,/audio/word/WORD2299.mp3,1,ra
2300,youths,/audio/word/WORD2300.mp3,1,ra
2301,creativity,/audio/word/WORD2301.mp3,1,ra
2302,hiring,/audio/word/WORD2302.mp3,1,ra
2303,payroll,/audio/word/WORD2303.mp3,1,ra
2304,salary,/audio/word/WORD2304.mp3,1,ra
2305,postgraduates,/audio/word/WORD2305.mp3,1,ra
2306,expectancy,/audio/word/WORD2306.mp3,1,ra
2307,double,/audio/word/WORD2307.mp3,1,ra
2308,lifespan,/audio/word/WORD2308.mp3,1,ra
2309,seventeenth,/audio/word/WORD2309.mp3,1,ra
2310,attribute,/audio/word/WORD2310.mp3,1,ra
2311,longevity,/audio/word/WORD2311.mp3,1,ra
2312,advances,/audio/word/WORD2312.mp3,1,ra
2313,agrees,/audio/word/WORD2313.mp3,1,ra
2314,overpopulation,/audio/word/WORD2314.mp3,1,ra
2315,heard,/audio/word/WORD2315.mp3,1,ra
2316,fad,/audio/word/WORD2316.mp3,1,ra
2317,ecotourism,/audio/word/WORD2317.mp3,1,ra
2318,environmentally,/audio/word/WORD2318.mp3,1,ra
2319,friendly,/audio/word/WORD2319.mp3,1,ra
2320,conscious,/audio/word/WORD2320.mp3,1,ra
2321,conserving,/audio/word/WORD2321.mp3,1,ra
2322,minimize,/audio/word/WORD2322.mp3,1,ra
2323,behavioral,/audio/word/WORD2323.mp3,1,ra
2324,impacts,/audio/word/WORD2324.mp3,1,ra
2325,indigenous,/audio/word/WORD2325.mp3,1,ra
2326,communities,/audio/word/WORD2326.mp3,1,ra
2327,respectful,/audio/word/WORD2327.mp3,1,ra
2328,memorable,/audio/word/WORD2328.mp3,1,ra
2329,gore,/audio/word/WORD2329.mp3,1,ra
2330,mutualism,/audio/word/WORD2330.mp3,1,ra
2331,team,/audio/word/WORD2331.mp3,1,ra
2332,demonstrated,/audio/word/WORD2332.mp3,1,ra
2333,experimental,/audio/word/WORD2333.mp3,1,ra
2334,protective,/audio/word/WORD2334.mp3,1,ra
2335,strains,/audio/word/WORD2335.mp3,1,ra
2336,antibiotic,/audio/word/WORD2336.mp3,1,ra
2337,coli,/audio/word/WORD2337.mp3,1,ra
2338,ampicillin,/audio/word/WORD2338.mp3,1,ra
2339,chloramphenicol,/audio/word/WORD2339.mp3,1,ra
2340,charles,/audio/word/WORD2340.mp3,1,ra
2341,pieces,/audio/word/WORD2341.mp3,1,ra
2342,selection,/audio/word/WORD2342.mp3,1,ra
2343,survival,/audio/word/WORD2343.mp3,1,ra
2344,suited,/audio/word/WORD2344.mp3,1,ra
2345,fitter,/audio/word/WORD2345.mp3,1,ra
2346,surviving,/audio/word/WORD2346.mp3,1,ra
2347,reproducing,/audio/word/WORD2347.mp3,1,ra
2348,generations,/audio/word/WORD2348.mp3,1,ra
2349,inherit,/audio/word/WORD2349.mp3,1,ra
2350,stronger,/audio/word/WORD2350.mp3,1,ra
2351,acid,/audio/word/WORD2351.mp3,1,ra
2352,drainage,/audio/word/WORD2352.mp3,1,ra
2353,sediment,/audio/word/WORD2353.mp3,1,ra
2354,metal,/audio/word/WORD2354.mp3,1,ra
2355,elements,/audio/word/WORD2355.mp3,1,ra
2356,prone,/audio/word/WORD2356.mp3,1,ra
2357,trouble,/audio/word/WORD2357.mp3,1,ra
2358,ending,/audio/word/WORD2358.mp3,1,ra
2359,nearby,/audio/word/WORD2359.mp3,1,ra
2360,streams,/audio/word/WORD2360.mp3,1,ra
2361,tables,/audio/word/WORD2361.mp3,1,ra
2362,collect,/audio/word/WORD2362.mp3,1,ra
2363,enjoyment,/audio/word/WORD2363.mp3,1,ra
2364,engaged,/audio/word/WORD2364.mp3,1,ra
2365,preservation,/audio/word/WORD2365.mp3,1,ra
2366,exotic,/audio/word/WORD2366.mp3,1,ra
2367,fauna,/audio/word/WORD2367.mp3,1,ra
2368,captivity,/audio/word/WORD2368.mp3,1,ra
2369,approves,/audio/word/WORD2369.mp3,1,ra
2370,hemingway's,/audio/word/WORD2370.mp3,1,ra
2371,famously,/audio/word/WORD2371.mp3,1,ra
2372,macho,/audio/word/WORD2372.mp3,1,ra
2373,hunting,/audio/word/WORD2373.mp3,1,ra
2374,wars,/audio/word/WORD2374.mp3,1,ra
2375,fights,/audio/word/WORD2375.mp3,1,ra
2376,got,/audio/word/WORD2376.mp3,1,ra
2377,howard,/audio/word/WORD2377.mp3,1,ra
2378,belonged,/audio/word/WORD2378.mp3,1,ra
2379,cumulus,/audio/word/WORD2379.mp3,1,ra
2380,stratus,/audio/word/WORD2380.mp3,1,ra
2381,cirrus,/audio/word/WORD2381.mp3,1,ra
2382,fourth,/audio/word/WORD2382.mp3,1,ra
2383,category,/audio/word/WORD2383.mp3,1,ra
2384,nimbus,/audio/word/WORD2384.mp3,1,ra
2385,condensation,/audio/word/WORD2385.mp3,1,ra
2386,hail,/audio/word/WORD2386.mp3,1,ra
2387,snow,/audio/word/WORD2387.mp3,1,ra
2388,colour,/audio/word/WORD2388.mp3,1,ra
2389,predicted,/audio/word/WORD2389.mp3,1,ra
2390,won't,/audio/word/WORD2390.mp3,1,ra
2391,cup,/audio/word/WORD2391.mp3,1,ra
2392,twice,/audio/word/WORD2392.mp3,1,ra
2393,sailors,/audio/word/WORD2393.mp3,1,ra
2394,cockpits,/audio/word/WORD2394.mp3,1,ra
2395,generated,/audio/word/WORD2395.mp3,1,ra
2396,grinders,/audio/word/WORD2396.mp3,1,ra
2397,flying,/audio/word/WORD2397.mp3,1,ra
2398,hydrofoil,/audio/word/WORD2398.mp3,1,ra
2399,wing,/audio/word/WORD2399.mp3,1,ra
2400,flaps,/audio/word/WORD2400.mp3,1,ra
2401,award,/audio/word/WORD2401.mp3,1,ra
2402,winning,/audio/word/WORD2402.mp3,1,ra
2403,danny,/audio/word/WORD2403.mp3,1,ra
2404,danziger,/audio/word/WORD2404.mp3,1,ra
2405,fascinating,/audio/word/WORD2405.mp3,1,ra
2406,mosaic,/audio/word/WORD2406.mp3,1,ra
2407,york's,/audio/word/WORD2407.mp3,1,ra
2408,magnificent,/audio/word/WORD2408.mp3,1,ra
2409,metropolitan,/audio/word/WORD2409.mp3,1,ra
2410,aristocratic,/audio/word/WORD2410.mp3,1,ra
2411,acerbic,/audio/word/WORD2411.mp3,1,ra
2412,philippe,/audio/word/WORD2412.mp3,1,ra
2413,de,/audio/word/WORD2413.mp3,1,ra
2414,montebello,/audio/word/WORD2414.mp3,1,ra
2415,curators,/audio/word/WORD2415.mp3,1,ra
2416,appreciation,/audio/word/WORD2416.mp3,1,ra
2417,security,/audio/word/WORD2417.mp3,1,ra
2418,guards,/audio/word/WORD2418.mp3,1,ra
2419,philanthropists,/audio/word/WORD2419.mp3,1,ra
2420,museum's,/audio/word/WORD2420.mp3,1,ra
2421,anyone's,/audio/word/WORD2421.mp3,1,ra
2422,married,/audio/word/WORD2422.mp3,1,ra
2423,newlywed,/audio/word/WORD2423.mp3,1,ra
2424,firstly,/audio/word/WORD2424.mp3,1,ra
2425,wedding,/audio/word/WORD2425.mp3,1,ra
2426,reception,/audio/word/WORD2426.mp3,1,ra
2427,honeymoon,/audio/word/WORD2427.mp3,1,ra
2428,arm,/audio/word/WORD2428.mp3,1,ra
2429,leg,/audio/word/WORD2429.mp3,1,ra
2430,there's,/audio/word/WORD2430.mp3,1,ra
2431,bills,/audio/word/WORD2431.mp3,1,ra
2432,teenagers,/audio/word/WORD2432.mp3,1,ra
2433,deciding,/audio/word/WORD2433.mp3,1,ra
2434,knot,/audio/word/WORD2434.mp3,1,ra
2435,bonus,/audio/word/WORD2435.mp3,1,ra
2436,incentive,/audio/word/WORD2436.mp3,1,ra
2437,schemes,/audio/word/WORD2437.mp3,1,ra
2438,executives,/audio/word/WORD2438.mp3,1,ra
2439,bankers,/audio/word/WORD2439.mp3,1,ra
2440,incentivized,/audio/word/WORD2440.mp3,1,ra
2441,rewarded,/audio/word/WORD2441.mp3,1,ra
2442,per,/audio/word/WORD2442.mp3,1,ra
2443,bustling,/audio/word/WORD2443.mp3,1,ra
2444,reaching,/audio/word/WORD2444.mp3,1,ra
2445,lifetime,/audio/word/WORD2445.mp3,1,ra
2446,happen,/audio/word/WORD2446.mp3,1,ra
2447,price,/audio/word/WORD2447.mp3,1,ra
2448,let,/audio/word/WORD2448.mp3,1,ra
2449,respond,/audio/word/WORD2449.mp3,1,ra
2450,pretend,/audio/word/WORD2450.mp3,1,ra
2451,pretending,/audio/word/WORD2451.mp3,1,ra
2452,augustus,/audio/word/WORD2452.mp3,1,ra
2453,absolute,/audio/word/WORD2453.mp3,1,ra
2454,monarch,/audio/word/WORD2454.mp3,1,ra
2455,presented,/audio/word/WORD2455.mp3,1,ra
2456,preserve,/audio/word/WORD2456.mp3,1,ra
2457,traditions,/audio/word/WORD2457.mp3,1,ra
2458,treated,/audio/word/WORD2458.mp3,1,ra
2459,senate,/audio/word/WORD2459.mp3,1,ra
2460,respect,/audio/word/WORD2460.mp3,1,ra
2461,retiring,/audio/word/WORD2461.mp3,1,ra
2462,soldiers,/audio/word/WORD2462.mp3,1,ra
2463,loyalty,/audio/word/WORD2463.mp3,1,ra
2464,dispute,/audio/word/WORD2464.mp3,1,ra
2465,inaugurating,/audio/word/WORD2465.mp3,1,ra
2466,prosperity,/audio/word/WORD2466.mp3,1,ra
2467,undreamt,/audio/word/WORD2467.mp3,1,ra
2468,preceding,/audio/word/WORD2468.mp3,1,ra
2469,immediate,/audio/word/WORD2469.mp3,1,ra
2470,divergences,/audio/word/WORD2470.mp3,1,ra
2471,dark,/audio/word/WORD2471.mp3,1,ra
2472,offshore,/audio/word/WORD2472.mp3,1,ra
2473,sightings,/audio/word/WORD2473.mp3,1,ra
2474,ships,/audio/word/WORD2474.mp3,1,ra
2475,meant,/audio/word/WORD2475.mp3,1,ra
2476,hatching,/audio/word/WORD2476.mp3,1,ra
2477,sparse,/audio/word/WORD2477.mp3,1,ra
2478,demise,/audio/word/WORD2478.mp3,1,ra
2479,deprives,/audio/word/WORD2479.mp3,1,ra
2480,takes,/audio/word/WORD2480.mp3,1,ra
2481,tracked,/audio/word/WORD2481.mp3,1,ra
2482,ranged,/audio/word/WORD2482.mp3,1,ra
2483,ninety,/audio/word/WORD2483.mp3,1,ra
2484,friends,/audio/word/WORD2484.mp3,1,ra
2485,died,/audio/word/WORD2485.mp3,1,ra
2486,uniquely,/audio/word/WORD2486.mp3,1,ra
2487,scented,/audio/word/WORD2487.mp3,1,ra
2488,flavor,/audio/word/WORD2488.mp3,1,ra
2489,vanilla,/audio/word/WORD2489.mp3,1,ra
2490,chocolate,/audio/word/WORD2490.mp3,1,ra
2491,popularity,/audio/word/WORD2491.mp3,1,ra
2492,palate,/audio/word/WORD2492.mp3,1,ra
2493,spice,/audio/word/WORD2493.mp3,1,ra
2494,saffron,/audio/word/WORD2494.mp3,1,ra
2495,labor,/audio/word/WORD2495.mp3,1,ra
2496,cultivation,/audio/word/WORD2496.mp3,1,ra
2497,plant's,/audio/word/WORD2497.mp3,1,ra
2498,temperamental,/audio/word/WORD2498.mp3,1,ra
2499,cycle,/audio/word/WORD2499.mp3,1,ra
2500,propagation,/audio/word/WORD2500.mp3,1,ra
2501,scale,/audio/word/WORD2501.mp3,1,ra
2502,struggling,/audio/word/WORD2502.mp3,1,ra
2503,withholds,/audio/word/WORD2503.mp3,1,ra
2504,traffic,/audio/word/WORD2504.mp3,1,ra
2505,coming,/audio/word/WORD2505.mp3,1,ra
2506,endure,/audio/word/WORD2506.mp3,1,ra
2507,amendments,/audio/word/WORD2507.mp3,1,ra
2508,decreasing,/audio/word/WORD2508.mp3,1,ra
2509,ratio,/audio/word/WORD2509.mp3,1,ra
2510,opt,/audio/word/WORD2510.mp3,1,ra
2511,classy,/audio/word/WORD2511.mp3,1,ra
2512,perfect,/audio/word/WORD2512.mp3,1,ra
2513,choice,/audio/word/WORD2513.mp3,1,ra
2514,whenever,/audio/word/WORD2514.mp3,1,ra
2515,remodeling,/audio/word/WORD2515.mp3,1,ra
2516,topics,/audio/word/WORD2516.mp3,1,ra
2517,supplying,/audio/word/WORD2517.mp3,1,ra
2518,homes,/audio/word/WORD2518.mp3,1,ra
2519,utilizing,/audio/word/WORD2519.mp3,1,ra
2520,merely,/audio/word/WORD2520.mp3,1,ra
2521,protecting,/audio/word/WORD2521.mp3,1,ra
2522,polluted,/audio/word/WORD2522.mp3,1,ra
2523,saving,/audio/word/WORD2523.mp3,1,ra
2524,capturing,/audio/word/WORD2524.mp3,1,ra
2525,harm,/audio/word/WORD2525.mp3,1,ra
2526,hesitant,/audio/word/WORD2526.mp3,1,ra
2527,isn't,/audio/word/WORD2527.mp3,1,ra
2528,rare,/audio/word/WORD2528.mp3,1,ra
2529,graduates,/audio/word/WORD2529.mp3,1,ra
2530,nab,/audio/word/WORD2530.mp3,1,ra
2531,contains,/audio/word/WORD2531.mp3,1,ra
2532,adventures,/audio/word/WORD2532.mp3,1,ra
2533,path,/audio/word/WORD2533.mp3,1,ra
2534,hinge,/audio/word/WORD2534.mp3,1,ra
2535,choosing,/audio/word/WORD2535.mp3,1,ra
2536,exhausting,/audio/word/WORD2536.mp3,1,ra
2537,intense,/audio/word/WORD2537.mp3,1,ra
2538,denying,/audio/word/WORD2538.mp3,1,ra
2539,whichever,/audio/word/WORD2539.mp3,1,ra
2540,fastest,/audio/word/WORD2540.mp3,1,ra
2541,uk,/audio/word/WORD2541.mp3,1,ra
2542,discursive,/audio/word/WORD2542.mp3,1,ra
2543,precision,/audio/word/WORD2543.mp3,1,ra
2544,sentence,/audio/word/WORD2544.mp3,1,ra
2545,extensive,/audio/word/WORD2545.mp3,1,ra
2546,adjectives,/audio/word/WORD2546.mp3,1,ra
2547,adverbs,/audio/word/WORD2547.mp3,1,ra
2548,consistency,/audio/word/WORD2548.mp3,1,ra
2549,required,/audio/word/WORD2549.mp3,1,ra
2550,semiconductor,/audio/word/WORD2550.mp3,1,ra
2551,smaller,/audio/word/WORD2551.mp3,1,ra
2552,encounter,/audio/word/WORD2552.mp3,1,ra
2553,technical,/audio/word/WORD2553.mp3,1,ra
2554,limits,/audio/word/WORD2554.mp3,1,ra
2555,sisters,/audio/word/WORD2555.mp3,1,ra
2556,dinner,/audio/word/WORD2556.mp3,1,ra
2557,upbringing,/audio/word/WORD2557.mp3,1,ra
2558,elder,/audio/word/WORD2558.mp3,1,ra
2559,strict,/audio/word/WORD2559.mp3,1,ra
2560,frightened,/audio/word/WORD2560.mp3,1,ra
2561,interrupted,/audio/word/WORD2561.mp3,1,ra
2562,gas,/audio/word/WORD2562.mp3,1,ra
2563,station,/audio/word/WORD2563.mp3,1,ra
2564,dragged,/audio/word/WORD2564.mp3,1,ra
2565,excluding,/audio/word/WORD2565.mp3,1,ra
2566,retailers,/audio/word/WORD2566.mp3,1,ra
2567,enjoyed,/audio/word/WORD2567.mp3,1,ra
2568,board,/audio/word/WORD2568.mp3,1,ra
2569,released,/audio/word/WORD2569.mp3,1,ra
2570,wednesday,/audio/word/WORD2570.mp3,1,ra
2571,moreover,/audio/word/WORD2571.mp3,1,ra
2572,december,/audio/word/WORD2572.mp3,1,ra
2573,advised,/audio/word/WORD2573.mp3,1,ra
2574,japanese,/audio/word/WORD2574.mp3,1,ra
2575,ritual,/audio/word/WORD2575.mp3,1,ra
2576,buddhism,/audio/word/WORD2576.mp3,1,ra
2577,prepared,/audio/word/WORD2577.mp3,1,ra
2578,guests,/audio/word/WORD2578.mp3,1,ra
2579,peaceful,/audio/word/WORD2579.mp3,1,ra
2580,gestures,/audio/word/WORD2580.mp3,1,ra
2581,server,/audio/word/WORD2581.mp3,1,ra
2582,guest,/audio/word/WORD2582.mp3,1,ra
2583,landmark,/audio/word/WORD2583.mp3,1,ra
2584,argues,/audio/word/WORD2584.mp3,1,ra
2585,ignorance,/audio/word/WORD2585.mp3,1,ra
2586,lethargy,/audio/word/WORD2586.mp3,1,ra
2587,domination,/audio/word/WORD2587.mp3,1,ra
2588,critical,/audio/word/WORD2588.mp3,1,ra
2589,practically,/audio/word/WORD2589.mp3,1,ra
2590,impossible,/audio/word/WORD2590.mp3,1,ra
